	Steps	Time [s]	[A] Acceleration Y on Body-1 - 1 Node - Tip [m/s²]	[B] Acceleration Y on Body-1 - 1 Node - Tip [Filtered] [m/s²]	[C] Position Y on Body-1 - 1 Node-Tip [m]	[D] Kinetic Energy on Body-1-Flare-1 - 2 Bodies [J]	[E] Position Z on Body-1 - 1 Node-Tip [m]	[F] Position Y on Body-1 - 1 Node-Tail [m]	[G] Acceleration Z on Body-1 - 1 Node - Tip [m/s²]	[H] Acceleration Z on Body-1 - 1 Node - Tip [Filtered] [m/s²]	[I] Position Z on Body-1 - 1 Node-Tail [m]	
365	1	0.22952	16.99	16.015	-1.6563	849.52	-0.10644	0.62703	8.1197	8.7985	-0.23939	
366	1	0.23032	15.673	17.878	-1.6583	842.37	-0.10559	0.6249	2.1284	1.7262	-0.24153	
367	1	0.23113	19.878	20.243	-1.6602	838.91	-0.10475	0.62277	-4.5223	-7.0081	-0.2437	
368	1	0.23193	25.401	22.807	-1.6621	834.6	-0.1039	0.62065	-15.58	-16.406	-0.24588	
369	1	0.23273	23.775	25.203	-1.664	829.75	-0.10305	0.61856	-30.521	-24.736	-0.24807	
370	1	0.23353	25.855	27.326	-1.6658	825.44	-0.10222	0.61649	-32.587	-30.795	-0.25025	
371	1	0.23432	31.987	28.99	-1.6677	818.31	-0.1014	0.61444	-28.771	-35.015	-0.25243	
372	1	0.23511	29.809	30.001	-1.6695	812.13	-0.10059	0.61242	-41.048	-38.42	-0.2546	
373	1	0.2359	29.473	30.642	-1.6713	804.99	-9.9791e-002	0.61042	-41.235	-41.261	-0.25676	
374	1	0.23668	30.883	31.428	-1.673	798.1	-9.9013e-002	0.60845	-43.348	-43.377	-0.2589	
375	1	0.23746	32.642	32.496	-1.6748	790.59	-9.8257e-002	0.60651	-44.766	-44.822	-0.26102	
376	1	0.23824	34.147	33.598	-1.6765	783.51	-9.7525e-002	0.60459	-45.698	-45.761	-0.26312	
377	1	0.23902	34.896	34.495	-1.6782	776.	-9.682e-002	0.60271	-47.4	-46.379	-0.26519	
378	1	0.23979	34.269	35.168	-1.6798	769.03	-9.6144e-002	0.60086	-48.487	-47.122	-0.26722	
379	1	0.24056	36.648	35.711	-1.6814	760.59	-9.55e-002	0.59904	-46.983	-48.947	-0.26923	
380	1	0.24133	35.929	36.232	-1.683	753.81	-9.4886e-002	0.59725	-47.167	-52.747	-0.2712	
381	1	0.24209	37.409	36.93	-1.6846	742.84	-9.4303e-002	0.59551	-60.502	-58.03	-0.27313	
382	1	0.24285	34.456	37.972	-1.6862	732.88	-9.375e-002	0.59379	-65.178	-62.787	-0.27503	
383	1	0.2436	39.357	38.92	-1.6877	725.05	-9.3228e-002	0.59211	-63.86	-64.954	-0.27688	
384	1	0.24435	41.373	38.519	-1.6892	717.35	-9.2739e-002	0.59045	-64.07	-63.294	-0.2787	
385	1	0.24509	41.937	35.873	-1.6906	708.79	-9.2287e-002	0.58884	-72.098	-57.823	-0.28048	
386	1	0.24583	26.761	31.971	-1.6921	695.03	-9.1871e-002	0.58725	-36.451	-51.037	-0.2822	
387	1	0.24657	23.141	28.988	-1.6935	685.25	-9.1488e-002	0.5857	-40.681	-46.71	-0.28389	
388	1	0.2473	31.056	27.767	-1.6948	679.36	-9.1136e-002	0.58419	-59.926	-46.406	-0.28553	
389	1	0.24803	29.849	27.277	-1.6962	668.55	-9.0811e-002	0.5827	-34.01	-49.41	-0.28713	
390	1	0.24876	25.581	26.514	-1.6975	663.08	-9.0513e-002	0.58124	-65.038	-54.53	-0.28869	
391	1	0.24948	26.099	25.547	-1.6989	655.49	-9.0242e-002	0.5798	-62.497	-60.554	-0.29022	
392	1	0.25										
393	N/A	0.25002	26.474	25.079	-1.6998	651.15	-9.0055e-002	0.57874	-37.039	-65.932	-0.29134	
