	Steps	Time [s]	[A] Acceleration Y on Body-1 - 1 Node - Tip [m/s²]	[B] Acceleration Y on Body-1 - 1 Node - Tip [Filtered] [m/s²]	[C] Position Y on Body-1 - 1 Node-Tip [m]	[D] Kinetic Energy on Body-1-Flare-1 - 2 Bodies [J]	[E] Position Z on Body-1 - 1 Node-Tip [m]	[F] Position Y on Body-1 - 1 Node-Tail [m]	[G] Acceleration Z on Body-1 - 1 Node - Tip [m/s²]	[H] Acceleration Z on Body-1 - 1 Node - Tip [Filtered] [m/s²]	[I] Position Z on Body-1 - 1 Node-Tail [m]	
274	1	0.20942	-40.496	-28.714	-1.4674	780.68	-8.1901e-002	0.81513	26.995	22.647	-0.1783	
275	1	0.21033	-5.1652	-16.494	-1.4653	777.48	-8.2431e-002	0.81737	11.228	17.172	-0.17484	
276	1	0.21124	-5.2228	-7.3018	-1.4633	776.33	-8.2948e-002	0.81959	12.887	13.771	-0.17139	
277	1	0.21214	-5.3815	-3.8937	-1.4613	775.09	-8.3434e-002	0.82179	15.442	13.398	-0.16795	
278	1	0.21305	-5.3843	-4.0876	-1.4594	773.99	-8.3901e-002	0.82399	14.89	14.899	-0.16451	
279	1	0.21395	-5.472	-5.0501	-1.4574	772.83	-8.4355e-002	0.82617	16.344	17.343	-0.16108	
280	1	0.21486	-5.5844	-5.6405	-1.4554	771.71	-8.4794e-002	0.82834	19.674	20.149	-0.15765	
281	1	0.21577	-5.7143	-5.8459	-1.4534	770.55	-8.5216e-002	0.83049	23.117	22.117	-0.15424	
282	1	0.21667	-5.8226	-5.9122	-1.4514	769.37	-8.562e-002	0.83264	23.915	21.934	-0.15083	
283	1	0.21758	-5.9838	-5.9664	-1.4495	767.95	-8.5984e-002	0.83476	17.587	19.451	-0.14743	
284	1	0.21848	-6.1163	-6.0146	-1.4475	766.73	-8.6292e-002	0.83688	21.265	16.184	-0.14406	
285	1	0.21939	-6.2236	-6.0835	-1.4456	765.58	-8.6583e-002	0.83898	23.297	16.78	-0.14069	
286	1	0.22029	-5.9117	-6.2971	-1.4436	764.47	-8.6855e-002	0.84107	2.7573	29.043	-0.13734	
287	1	0.2212	-6.055	-6.6665	-1.4417	763.41	-8.7116e-002	0.84314	19.743	50.765	-0.13398	
288	1	0.2221	-8.4229	-6.8776	-1.4397	762.4	-8.7364e-002	0.84521	156.62	60.096	-0.13063	
289	1	0.22301	-6.0549	-6.6785	-1.4378	761.41	-8.7573e-002	0.84726	-4.8006e-002	42.662	-0.1273	
290	1	0.22391	-6.0548	-6.29	-1.4359	760.42	-8.778e-002	0.8493	-4.2166e-002	15.034	-0.12397	
291	1	0.22482	-6.0548	-6.0472	-1.4339	759.47	-8.7987e-002	0.85134	-3.6324e-002	-1.1622	-0.12064	
292	1	0.22572	-6.0548	-5.9956	-1.432	758.53	-8.8194e-002	0.85336	-3.0489e-002	-4.1939	-0.11731	
293	1	0.22663	-6.0546	-6.0218	-1.4301	757.63	-8.8401e-002	0.85536	-2.4668e-002	-2.1946	-0.11398	
294	1	0.22753	-6.0544	-6.0491	-1.4282	756.72	-8.8608e-002	0.85736	-1.885e-002	-0.31809	-0.11066	
295	1	0.22843	-6.0543	-6.0588	-1.4263	755.83	-8.8815e-002	0.85934	-1.3019e-002	0.31679	-0.10733	
296	1	0.22934	-6.0544	-6.0582	-1.4244	754.92	-8.9022e-002	0.86132	-7.1767e-003	0.25504	-0.104	
297	1	0.23025	-6.0544	-6.0556	-1.4225	754.03	-8.923e-002	0.86329	-1.3289e-003	7.5132e-002	-0.10066	
298	1	0.23115	-6.0545	-6.0543	-1.4206	753.08	-8.9437e-002	0.86525	4.5187e-003	-1.1799e-002	-9.7322e-002	
299	1	0.23206	-6.0546	-6.0541	-1.4187	752.13	-8.9645e-002	0.8672	1.0359e-002	-1.6955e-002	-9.3989e-002	
300	1	0.23296	-6.0544	-6.0542	-1.4169	751.18	-8.9852e-002	0.86913	1.6185e-002	4.0271e-003	-9.0662e-002	
301	1	0.23387	-6.0542	-6.0544	-1.415	750.24	-9.0058e-002	0.87105	2.2005e-002	2.1261e-002	-8.7336e-002	
302	1	0.23477	-6.0543	-6.0545	-1.4131	749.31	-9.0266e-002	0.87296	2.7841e-002	3.023e-002	-8.4005e-002	
303	1	0.23568	-6.0545	-6.0545	-1.4112	748.38	-9.0473e-002	0.87486	3.3683e-002	3.5248e-002	-8.0671e-002	
304	1	0.23658				740.8						
305	1	0.23658	-6.0545	-6.0541	-1.4094		-9.068e-002	0.87675	3.9519e-002	3.9885e-002	-7.7338e-002	
306	1	0.23749	-6.0544	-6.0534	-1.4075	739.05	-9.0887e-002	0.87863	4.5354e-002	4.5223e-002	-7.4005e-002	
307	1	0.23839	-6.0546	-6.0534	-1.4057	736.12	-9.1094e-002	0.88051	5.1195e-002	5.1047e-002	-7.067e-002	
308	1	0.2393	-6.0547	-6.0563	-1.4038	734.78	-9.1301e-002	0.88236	5.7035e-002	5.6942e-002	-6.7336e-002	
309	1	0.24021				731.71						
310	1	0.24021	-6.0547	-6.064	-1.402		-9.1508e-002	0.88421	6.287e-002	6.2698e-002	-6.4004e-002	
311	1	0.24111	-6.0835	-6.0743	-1.4002	730.41	-9.171e-002	0.88605	6.8163e-002	6.8333e-002	-6.0676e-002	
312	1	0.24202	-6.0837	-6.082	-1.3983	729.11	-9.1907e-002	0.88787	7.3926e-002	7.3974e-002	-5.735e-002	
313	1	0.24292	-6.0837	-6.0849	-1.3965	727.	-9.2103e-002	0.88968	7.9686e-002	7.9688e-002	-5.4025e-002	
314	1	0.24382	-6.0838	-6.0849	-1.3947	724.91	-9.2299e-002	0.89149	8.5448e-002	8.5444e-002	-5.07e-002	
315	1	0.24473	-6.084	-6.0843	-1.3929	723.04	-9.2495e-002	0.89328	9.1211e-002	9.1167e-002	-4.7373e-002	
316	1	0.24563	-6.0841	-6.0841	-1.3911	721.	-9.2691e-002	0.89506	9.6975e-002	9.6824e-002	-4.4046e-002	
317	1	0.24654	-6.0843	-6.0841	-1.3893	718.97	-9.2887e-002	0.89683	0.10274	0.10252	-4.072e-002	
318	1	0.24744	-6.0844	-6.0843	-1.3875	717.45	-9.3082e-002	0.89859	0.1085	0.1086	-3.7394e-002	
319	1	0.24835	-6.0845	-6.0846	-1.3857	715.83	-9.3278e-002	0.90034	0.11426	0.11545	-3.4068e-002	
320	1	0.24925	-6.0847	-6.0848	-1.3839	714.19	-9.3474e-002	0.90208	0.12002	0.12258	-3.0741e-002	
321	1	0.25										
322	N/A	0.25002	-6.0849	-6.0849	-1.3824	712.69	-9.364e-002	0.90355	0.12492	0.12701	-2.7912e-002	
